system:index,date,rainfall_mm,.geo
20170530183000,2017-05-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530190000,2017-05-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530193000,2017-05-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530200000,2017-05-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530203000,2017-05-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530210000,2017-05-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530213000,2017-05-30,0.002216404754453928,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530220000,2017-05-30,0.005541012216404885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530223000,2017-05-30,0.006930191857808545,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530230000,2017-05-30,0.006003490124177348,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530233000,2017-05-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531000000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531003000,2017-05-31,0.010232111381246571,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531010000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531013000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531020000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531023000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531030000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531033000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531040000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531043000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531050000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531053000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531060000,2017-05-31,4.1884815817728084E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531063000,2017-05-31,0.03957940586314358,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531070000,2017-05-31,0.029116927052199523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531073000,2017-05-31,0.012336823827933264,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531080000,2017-05-31,0.02110471188189887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531083000,2017-05-31,0.011851657366617394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531090000,2017-05-31,0.040275741177391626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531093000,2017-05-31,0.05973821789234302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531100000,2017-05-31,0.057076787397291426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531103000,2017-05-31,0.06619546236714141,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531110000,2017-05-31,0.03232286165209964,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531113000,2017-05-31,0.030914484084068578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531120000,2017-05-31,0.04474869028617989,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531123000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531130000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531133000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531140000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531143000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531150000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531153000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531160000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531163000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531170000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531173000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531180000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531183000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531190000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531193000,2017-05-31,0.008087259888596975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531200000,2017-05-31,0.04604188353863477,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531203000,2017-05-31,0.10552006893601089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531210000,2017-05-31,0.0012024432108664385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531213000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531220000,2017-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531223000,2017-05-31,0.006713786686122104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531230000,2017-05-31,0.03247120337622535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531233000,2017-05-31,6.684118524245773E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601000000,2017-06-01,0.5872335384757522,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601003000,2017-06-01,0.2242198893068972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601010000,2017-06-01,0.11019894930860756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601013000,2017-06-01,0.059089004036435674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601020000,2017-06-01,0.017731238696171558,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601023000,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601030000,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601033000,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601040000,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601043000,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601050000,2017-06-01,0.03416230281974216,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601053000,2017-06-01,0.04301396089282542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601060000,2017-06-01,0.09557765884029093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601063000,2017-06-01,0.08680977029482106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601070000,2017-06-01,0.0793682346637336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601073000,2017-06-01,0.028148340976051008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601080000,2017-06-01,0.01174694592519996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601083000,2017-06-01,0.03086387369697214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601090000,2017-06-01,0.06821989446722398,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601093000,2017-06-01,0.05689877642490892,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601100000,2017-06-01,0.04200697915976375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601103000,2017-06-01,0.019856892684783398,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601110000,2017-06-01,0.026062826060707856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601113000,2017-06-01,0.04017277327195511,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601120000,2017-06-01,0.05393717139959334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601123000,2017-06-01,0.07890924808762668,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601130000,2017-06-01,0.09935776614185816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601133000,2017-06-01,0.10644676989077687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601140000,2017-06-01,0.05830191941265451,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601143000,2017-06-01,0.03693368208658007,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601150000,2017-06-01,0.0037678883467877297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601153000,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601160000,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601163000,2017-06-01,0.03443106458137172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601170000,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601173000,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601180000,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601183000,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601190000,2017-06-01,0.003115183176443526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601193000,2017-06-01,0.00591448503034433,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601200000,2017-06-01,0.06300348799682202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601203000,2017-06-01,0.3924903968046784,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601210000,2017-06-01,0.20293018337449678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601213000,2017-06-01,0.26772424999696,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601220000,2017-06-01,0.2057242506305584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601223000,2017-06-01,0.09893891551055621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601230000,2017-06-01,0.002813263422115518,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601233000,2017-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602000000,2017-06-02,0.008565444916642772,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602003000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602010000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602013000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602020000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602023000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602030000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602033000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602040000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602043000,2017-06-02,0.08321814657713937,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602050000,2017-06-02,0.0949406590293215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602053000,2017-06-02,0.23450435338116016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602060000,2017-06-02,0.26254274893493545,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602063000,2017-06-02,0.6065078479041186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602070000,2017-06-02,1.4253943819026043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602073000,2017-06-02,0.7841064432944718,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602080000,2017-06-02,0.48663349419208085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602083000,2017-06-02,0.09624781557545714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602090000,2017-06-02,0.09719545937697506,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602093000,2017-06-02,0.033951132353167664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602100000,2017-06-02,0.009464223290197095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602103000,2017-06-02,0.28555845652055156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602110000,2017-06-02,0.7697573869718306,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602113000,2017-06-02,1.350593340969002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602120000,2017-06-02,1.4677434198597339,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602123000,2017-06-02,1.3295950925943114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602130000,2017-06-02,1.3492687418718818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602133000,2017-06-02,0.6254432714968451,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602140000,2017-06-02,0.5607417091675245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602143000,2017-06-02,0.32796334614928474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602150000,2017-06-02,0.14654449766427013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602153000,2017-06-02,0.0018394415551247184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602160000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602163000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602170000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602173000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602180000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602183000,2017-06-02,0.0023804537392827637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602190000,2017-06-02,0.051186734755209795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602193000,2017-06-02,0.04820418764055293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602200000,2017-06-02,0.046186735555139496,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602203000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602210000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602213000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602220000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602223000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602230000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602233000,2017-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603000000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603003000,2017-06-03,0.006649214263361784,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603010000,2017-06-03,0.007979057248142168,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603013000,2017-06-03,0.011251308692271379,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603020000,2017-06-03,0.006504362712355807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603023000,2017-06-03,0.004869109818656614,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603030000,2017-06-03,0.00248865607937385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603033000,2017-06-03,0.00248865607937385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603040000,2017-06-03,0.00248865607937385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603043000,2017-06-03,0.0021640487366321815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603050000,2017-06-03,0.0021640487366321815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603053000,2017-06-03,0.0017312390537994275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603060000,2017-06-03,0.003462478107598855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603063000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603070000,2017-06-03,0.011968586202483313,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603073000,2017-06-03,0.010403141335147003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603080000,2017-06-03,0.013204188184588364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603083000,2017-06-03,0.0190977304627758,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603090000,2017-06-03,0.018214658927334954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603093000,2017-06-03,0.018214658927334954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603100000,2017-06-03,0.005602094135775406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603103000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603110000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603113000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603120000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603123000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603130000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603133000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603140000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603143000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603150000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603153000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603160000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603163000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603170000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603173000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603180000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603183000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603190000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603193000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603200000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603203000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603210000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603213000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603220000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603223000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603230000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603233000,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604000000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604003000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604010000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604013000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604020000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604023000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604030000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604033000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604040000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604043000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604050000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604053000,2017-06-04,1.3961605272576028E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604060000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604063000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604070000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604073000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604080000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604083000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604090000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604093000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604100000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604103000,2017-06-04,2.9668412179430945E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604110000,2017-06-04,0.00576265249368824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604113000,2017-06-04,0.02009249500163146,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604120000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604123000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604130000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604133000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604140000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604143000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604150000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604153000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604160000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604163000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604170000,2017-06-04,0.03368935368786099,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604173000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604180000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604183000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604190000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604193000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604200000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604203000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604210000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604213000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604220000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604223000,2017-06-04,0.39339790386204676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604230000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604233000,2017-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605000000,2017-06-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605003000,2017-06-05,0.00288132624684412,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605010000,2017-06-05,0.07247120231962119,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605013000,2017-06-05,0.11347120126309504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605020000,2017-06-05,0.10134205808944309,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605023000,2017-06-05,0.17938219702674194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605030000,2017-06-05,0.3934467640037389,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605033000,2017-06-05,0.7986631508897112,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605040000,2017-06-05,0.7500453444467577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605043000,2017-06-05,0.7162460563902662,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605050000,2017-06-05,0.2556736408679195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605053000,2017-06-05,0.33286561024672695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605060000,2017-06-05,0.14449388745385522,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605063000,2017-06-05,0.13194589569878615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605070000,2017-06-05,0.3710959812941559,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605073000,2017-06-05,0.8774380202588816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605080000,2017-06-05,1.2512600003164682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605083000,2017-06-05,1.3627067718310293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605090000,2017-06-05,1.565907465119116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605093000,2017-06-05,1.958951071062065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605100000,2017-06-05,2.8656282332685175,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605103000,2017-06-05,1.9643996023564851,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605110000,2017-06-05,0.7918429087093308,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605113000,2017-06-05,0.39465967561874077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605120000,2017-06-05,0.2964223329309393,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605123000,2017-06-05,0.2832827197566602,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605130000,2017-06-05,0.017783594748450607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605133000,2017-06-05,0.024104711714072264,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605140000,2017-06-05,0.011277486575055493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605143000,2017-06-05,2.4432809877145974E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605150000,2017-06-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605153000,2017-06-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605160000,2017-06-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605163000,2017-06-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605170000,2017-06-05,0.15436997617648526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605173000,2017-06-05,0.8997382120695776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605180000,2017-06-05,0.5224886452158292,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605183000,2017-06-05,0.05876090584573111,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605190000,2017-06-05,0.1490418793591321,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605193000,2017-06-05,0.1845479929660419,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605200000,2017-06-05,0.2680610767599799,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605203000,2017-06-05,0.5983874159957724,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605210000,2017-06-05,0.7853909079577077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605213000,2017-06-05,0.9740697882978493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605220000,2017-06-05,1.0001378508099397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605223000,2017-06-05,1.2823315531626525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605230000,2017-06-05,1.7152756993371154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605233000,2017-06-05,1.6782407960179953,"{""type"":""MultiPoint"",""coordinates"":[]}"
